1.5911 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
78.4123 	EXP 	ITI: autoDraw = False
78.4123 	EXP 	fixation_cross: autoDraw = False
78.4123 	EXP 	left_stim: autoDraw = False
78.4123 	EXP 	right_stim: autoDraw = False
78.4123 	EXP 	ITI: autoDraw = False
78.4123 	EXP 	left_stim: text = ''
78.4123 	EXP 	right_stim: text = 'X'
78.4123 	EXP 	fixation_cross: autoDraw = True
78.4123 	EXP 	left_stim: autoDraw = True
78.4123 	EXP 	right_stim: autoDraw = True
78.6370 	DATA 	Keypress: m
79.3806 	EXP 	ITI: autoDraw = True
79.4133 	EXP 	fixation_cross: autoDraw = False
79.4133 	EXP 	left_stim: autoDraw = False
79.4133 	EXP 	right_stim: autoDraw = False
79.9180 	DATA 	Keypress: m
80.3839 	EXP 	New trial (rep=0, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
80.4009 	EXP 	ITI: autoDraw = False
80.4009 	EXP 	fixation_cross: autoDraw = False
80.4009 	EXP 	left_stim: autoDraw = False
80.4009 	EXP 	right_stim: autoDraw = False
80.4009 	EXP 	ITI: autoDraw = False
80.4009 	EXP 	left_stim: text = ''
80.4009 	EXP 	right_stim: text = 'O'
80.4009 	EXP 	fixation_cross: autoDraw = True
80.4009 	EXP 	left_stim: autoDraw = True
80.4009 	EXP 	right_stim: autoDraw = True
80.9851 	DATA 	Keypress: z
81.3795 	EXP 	ITI: autoDraw = True
81.4122 	EXP 	fixation_cross: autoDraw = False
81.4122 	EXP 	left_stim: autoDraw = False
81.4122 	EXP 	right_stim: autoDraw = False
82.3663 	EXP 	New trial (rep=0, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
82.3837 	EXP 	ITI: autoDraw = False
82.3837 	EXP 	fixation_cross: autoDraw = False
82.3837 	EXP 	left_stim: autoDraw = False
82.3837 	EXP 	right_stim: autoDraw = False
82.3837 	EXP 	ITI: autoDraw = False
82.3837 	EXP 	left_stim: text = 'O'
82.3837 	EXP 	right_stim: text = ''
82.3837 	EXP 	fixation_cross: autoDraw = True
82.3837 	EXP 	left_stim: autoDraw = True
82.3837 	EXP 	right_stim: autoDraw = True
82.8345 	DATA 	Keypress: z
83.3620 	EXP 	ITI: autoDraw = True
83.3951 	EXP 	fixation_cross: autoDraw = False
83.3951 	EXP 	left_stim: autoDraw = False
83.3951 	EXP 	right_stim: autoDraw = False
84.3490 	EXP 	New trial (rep=1, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
84.3661 	EXP 	ITI: autoDraw = False
84.3661 	EXP 	fixation_cross: autoDraw = False
84.3661 	EXP 	left_stim: autoDraw = False
84.3661 	EXP 	right_stim: autoDraw = False
84.3661 	EXP 	ITI: autoDraw = False
84.3661 	EXP 	left_stim: text = 'X'
84.3661 	EXP 	right_stim: text = ''
84.3661 	EXP 	fixation_cross: autoDraw = True
84.3661 	EXP 	left_stim: autoDraw = True
84.3661 	EXP 	right_stim: autoDraw = True
84.9669 	DATA 	Keypress: m
85.3450 	EXP 	ITI: autoDraw = True
85.3778 	EXP 	fixation_cross: autoDraw = False
85.3778 	EXP 	left_stim: autoDraw = False
85.3778 	EXP 	right_stim: autoDraw = False
86.3317 	EXP 	New trial (rep=1, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
86.3489 	EXP 	ITI: autoDraw = False
86.3489 	EXP 	fixation_cross: autoDraw = False
86.3489 	EXP 	left_stim: autoDraw = False
86.3489 	EXP 	right_stim: autoDraw = False
86.3489 	EXP 	ITI: autoDraw = False
86.3489 	EXP 	left_stim: text = ''
86.3489 	EXP 	right_stim: text = 'X'
86.3489 	EXP 	fixation_cross: autoDraw = True
86.3489 	EXP 	left_stim: autoDraw = True
86.3489 	EXP 	right_stim: autoDraw = True
87.0165 	DATA 	Keypress: m
87.3272 	EXP 	ITI: autoDraw = True
87.3602 	EXP 	fixation_cross: autoDraw = False
87.3602 	EXP 	left_stim: autoDraw = False
87.3602 	EXP 	right_stim: autoDraw = False
88.3144 	EXP 	New trial (rep=1, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
88.3317 	EXP 	ITI: autoDraw = False
88.3317 	EXP 	fixation_cross: autoDraw = False
88.3317 	EXP 	left_stim: autoDraw = False
88.3317 	EXP 	right_stim: autoDraw = False
88.3317 	EXP 	ITI: autoDraw = False
88.3317 	EXP 	left_stim: text = ''
88.3317 	EXP 	right_stim: text = 'O'
88.3317 	EXP 	fixation_cross: autoDraw = True
88.3317 	EXP 	left_stim: autoDraw = True
88.3317 	EXP 	right_stim: autoDraw = True
88.7985 	DATA 	Keypress: z
89.3104 	EXP 	ITI: autoDraw = True
89.3434 	EXP 	fixation_cross: autoDraw = False
89.3434 	EXP 	left_stim: autoDraw = False
89.3434 	EXP 	right_stim: autoDraw = False
90.3140 	EXP 	New trial (rep=1, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
90.3309 	EXP 	ITI: autoDraw = False
90.3309 	EXP 	fixation_cross: autoDraw = False
90.3309 	EXP 	left_stim: autoDraw = False
90.3309 	EXP 	right_stim: autoDraw = False
90.3309 	EXP 	ITI: autoDraw = False
90.3309 	EXP 	left_stim: text = 'O'
90.3309 	EXP 	right_stim: text = ''
90.3309 	EXP 	fixation_cross: autoDraw = True
90.3309 	EXP 	left_stim: autoDraw = True
90.3309 	EXP 	right_stim: autoDraw = True
90.6657 	DATA 	Keypress: z
91.3093 	EXP 	ITI: autoDraw = True
91.3424 	EXP 	fixation_cross: autoDraw = False
91.3424 	EXP 	left_stim: autoDraw = False
91.3424 	EXP 	right_stim: autoDraw = False
92.2962 	EXP 	New trial (rep=2, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
92.3134 	EXP 	ITI: autoDraw = False
92.3134 	EXP 	fixation_cross: autoDraw = False
92.3134 	EXP 	left_stim: autoDraw = False
92.3134 	EXP 	right_stim: autoDraw = False
92.3134 	EXP 	ITI: autoDraw = False
92.3134 	EXP 	left_stim: text = 'X'
92.3134 	EXP 	right_stim: text = ''
92.3134 	EXP 	fixation_cross: autoDraw = True
92.3134 	EXP 	left_stim: autoDraw = True
92.3134 	EXP 	right_stim: autoDraw = True
92.8982 	DATA 	Keypress: m
93.2917 	EXP 	ITI: autoDraw = True
93.3249 	EXP 	fixation_cross: autoDraw = False
93.3249 	EXP 	left_stim: autoDraw = False
93.3249 	EXP 	right_stim: autoDraw = False
94.2792 	EXP 	New trial (rep=2, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
94.2962 	EXP 	ITI: autoDraw = False
94.2962 	EXP 	fixation_cross: autoDraw = False
94.2962 	EXP 	left_stim: autoDraw = False
94.2962 	EXP 	right_stim: autoDraw = False
94.2962 	EXP 	ITI: autoDraw = False
94.2962 	EXP 	left_stim: text = ''
94.2962 	EXP 	right_stim: text = 'X'
94.2962 	EXP 	fixation_cross: autoDraw = True
94.2962 	EXP 	left_stim: autoDraw = True
94.2962 	EXP 	right_stim: autoDraw = True
94.7968 	DATA 	Keypress: m
95.2749 	EXP 	ITI: autoDraw = True
95.3080 	EXP 	fixation_cross: autoDraw = False
95.3080 	EXP 	left_stim: autoDraw = False
95.3080 	EXP 	right_stim: autoDraw = False
96.2616 	EXP 	New trial (rep=2, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
96.2790 	EXP 	ITI: autoDraw = False
96.2790 	EXP 	fixation_cross: autoDraw = False
96.2790 	EXP 	left_stim: autoDraw = False
96.2790 	EXP 	right_stim: autoDraw = False
96.2790 	EXP 	ITI: autoDraw = False
96.2790 	EXP 	left_stim: text = ''
96.2790 	EXP 	right_stim: text = 'O'
96.2790 	EXP 	fixation_cross: autoDraw = True
96.2790 	EXP 	left_stim: autoDraw = True
96.2790 	EXP 	right_stim: autoDraw = True
96.7630 	DATA 	Keypress: z
97.2573 	EXP 	ITI: autoDraw = True
97.2906 	EXP 	fixation_cross: autoDraw = False
97.2906 	EXP 	left_stim: autoDraw = False
97.2906 	EXP 	right_stim: autoDraw = False
98.2444 	EXP 	New trial (rep=2, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
98.2615 	EXP 	ITI: autoDraw = False
98.2615 	EXP 	fixation_cross: autoDraw = False
98.2615 	EXP 	left_stim: autoDraw = False
98.2615 	EXP 	right_stim: autoDraw = False
98.2615 	EXP 	ITI: autoDraw = False
98.2615 	EXP 	left_stim: text = 'O'
98.2615 	EXP 	right_stim: text = ''
98.2615 	EXP 	fixation_cross: autoDraw = True
98.2615 	EXP 	left_stim: autoDraw = True
98.2615 	EXP 	right_stim: autoDraw = True
98.7121 	DATA 	Keypress: z
99.2404 	EXP 	ITI: autoDraw = True
99.2733 	EXP 	fixation_cross: autoDraw = False
99.2733 	EXP 	left_stim: autoDraw = False
99.2733 	EXP 	right_stim: autoDraw = False
100.2270 	EXP 	New trial (rep=3, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
100.2443 	EXP 	ITI: autoDraw = False
100.2443 	EXP 	fixation_cross: autoDraw = False
100.2443 	EXP 	left_stim: autoDraw = False
100.2443 	EXP 	right_stim: autoDraw = False
100.2443 	EXP 	ITI: autoDraw = False
100.2443 	EXP 	left_stim: text = 'X'
100.2443 	EXP 	right_stim: text = ''
100.2443 	EXP 	fixation_cross: autoDraw = True
100.2443 	EXP 	left_stim: autoDraw = True
100.2443 	EXP 	right_stim: autoDraw = True
100.7617 	DATA 	Keypress: m
101.2234 	EXP 	ITI: autoDraw = True
101.2559 	EXP 	fixation_cross: autoDraw = False
101.2559 	EXP 	left_stim: autoDraw = False
101.2559 	EXP 	right_stim: autoDraw = False
102.2266 	EXP 	New trial (rep=3, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
102.2435 	EXP 	ITI: autoDraw = False
102.2435 	EXP 	fixation_cross: autoDraw = False
102.2435 	EXP 	left_stim: autoDraw = False
102.2435 	EXP 	right_stim: autoDraw = False
102.2435 	EXP 	ITI: autoDraw = False
102.2435 	EXP 	left_stim: text = ''
102.2435 	EXP 	right_stim: text = 'X'
102.2435 	EXP 	fixation_cross: autoDraw = True
102.2435 	EXP 	left_stim: autoDraw = True
102.2435 	EXP 	right_stim: autoDraw = True
102.7114 	DATA 	Keypress: m
103.2221 	EXP 	ITI: autoDraw = True
103.2553 	EXP 	fixation_cross: autoDraw = False
103.2553 	EXP 	left_stim: autoDraw = False
103.2553 	EXP 	right_stim: autoDraw = False
104.2089 	EXP 	New trial (rep=3, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
104.2262 	EXP 	ITI: autoDraw = False
104.2262 	EXP 	fixation_cross: autoDraw = False
104.2262 	EXP 	left_stim: autoDraw = False
104.2262 	EXP 	right_stim: autoDraw = False
104.2262 	EXP 	ITI: autoDraw = False
104.2262 	EXP 	left_stim: text = ''
104.2262 	EXP 	right_stim: text = 'O'
104.2262 	EXP 	fixation_cross: autoDraw = True
104.2262 	EXP 	left_stim: autoDraw = True
104.2262 	EXP 	right_stim: autoDraw = True
104.7940 	DATA 	Keypress: z
105.2047 	EXP 	ITI: autoDraw = True
105.2376 	EXP 	fixation_cross: autoDraw = False
105.2376 	EXP 	left_stim: autoDraw = False
105.2376 	EXP 	right_stim: autoDraw = False
106.1919 	EXP 	New trial (rep=3, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
106.2091 	EXP 	ITI: autoDraw = False
106.2091 	EXP 	fixation_cross: autoDraw = False
106.2091 	EXP 	left_stim: autoDraw = False
106.2091 	EXP 	right_stim: autoDraw = False
106.2091 	EXP 	ITI: autoDraw = False
106.2091 	EXP 	left_stim: text = 'O'
106.2091 	EXP 	right_stim: text = ''
106.2091 	EXP 	fixation_cross: autoDraw = True
106.2091 	EXP 	left_stim: autoDraw = True
106.2091 	EXP 	right_stim: autoDraw = True
106.6592 	DATA 	Keypress: z
107.1874 	EXP 	ITI: autoDraw = True
107.2206 	EXP 	fixation_cross: autoDraw = False
107.2206 	EXP 	left_stim: autoDraw = False
107.2206 	EXP 	right_stim: autoDraw = False
108.1742 	EXP 	New trial (rep=4, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
108.1914 	EXP 	ITI: autoDraw = False
108.1914 	EXP 	fixation_cross: autoDraw = False
108.1914 	EXP 	left_stim: autoDraw = False
108.1914 	EXP 	right_stim: autoDraw = False
108.1914 	EXP 	ITI: autoDraw = False
108.1914 	EXP 	left_stim: text = 'X'
108.1914 	EXP 	right_stim: text = ''
108.1914 	EXP 	fixation_cross: autoDraw = True
108.1914 	EXP 	left_stim: autoDraw = True
108.1914 	EXP 	right_stim: autoDraw = True
108.7759 	DATA 	Keypress: m
109.1706 	EXP 	ITI: autoDraw = True
109.2033 	EXP 	fixation_cross: autoDraw = False
109.2033 	EXP 	left_stim: autoDraw = False
109.2033 	EXP 	right_stim: autoDraw = False
110.1739 	EXP 	New trial (rep=4, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
110.1906 	EXP 	ITI: autoDraw = False
110.1906 	EXP 	fixation_cross: autoDraw = False
110.1906 	EXP 	left_stim: autoDraw = False
110.1906 	EXP 	right_stim: autoDraw = False
110.1906 	EXP 	ITI: autoDraw = False
110.1906 	EXP 	left_stim: text = ''
110.1906 	EXP 	right_stim: text = 'X'
110.1906 	EXP 	fixation_cross: autoDraw = True
110.1906 	EXP 	left_stim: autoDraw = True
110.1906 	EXP 	right_stim: autoDraw = True
110.6918 	DATA 	Keypress: m
111.1693 	EXP 	ITI: autoDraw = True
111.2023 	EXP 	fixation_cross: autoDraw = False
111.2023 	EXP 	left_stim: autoDraw = False
111.2023 	EXP 	right_stim: autoDraw = False
112.1560 	EXP 	New trial (rep=4, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
112.1733 	EXP 	ITI: autoDraw = False
112.1733 	EXP 	fixation_cross: autoDraw = False
112.1733 	EXP 	left_stim: autoDraw = False
112.1733 	EXP 	right_stim: autoDraw = False
112.1733 	EXP 	ITI: autoDraw = False
112.1733 	EXP 	left_stim: text = ''
112.1733 	EXP 	right_stim: text = 'O'
112.1733 	EXP 	fixation_cross: autoDraw = True
112.1733 	EXP 	left_stim: autoDraw = True
112.1733 	EXP 	right_stim: autoDraw = True
112.6243 	DATA 	Keypress: z
113.1519 	EXP 	ITI: autoDraw = True
113.1852 	EXP 	fixation_cross: autoDraw = False
113.1852 	EXP 	left_stim: autoDraw = False
113.1852 	EXP 	right_stim: autoDraw = False
114.1389 	EXP 	New trial (rep=4, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
114.1559 	EXP 	ITI: autoDraw = False
114.1559 	EXP 	fixation_cross: autoDraw = False
114.1559 	EXP 	left_stim: autoDraw = False
114.1559 	EXP 	right_stim: autoDraw = False
114.1559 	EXP 	ITI: autoDraw = False
114.1559 	EXP 	left_stim: text = 'O'
114.1559 	EXP 	right_stim: text = ''
114.1559 	EXP 	fixation_cross: autoDraw = True
114.1559 	EXP 	left_stim: autoDraw = True
114.1559 	EXP 	right_stim: autoDraw = True
114.5073 	DATA 	Keypress: z
115.1345 	EXP 	ITI: autoDraw = True
115.1677 	EXP 	fixation_cross: autoDraw = False
115.1677 	EXP 	left_stim: autoDraw = False
115.1677 	EXP 	right_stim: autoDraw = False
116.1217 	EXP 	New trial (rep=5, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
116.1387 	EXP 	ITI: autoDraw = False
116.1387 	EXP 	fixation_cross: autoDraw = False
116.1387 	EXP 	left_stim: autoDraw = False
116.1387 	EXP 	right_stim: autoDraw = False
116.1387 	EXP 	ITI: autoDraw = False
116.1387 	EXP 	left_stim: text = 'X'
116.1387 	EXP 	right_stim: text = ''
116.1387 	EXP 	fixation_cross: autoDraw = True
116.1387 	EXP 	left_stim: autoDraw = True
116.1387 	EXP 	right_stim: autoDraw = True
116.7065 	DATA 	Keypress: m
117.1177 	EXP 	ITI: autoDraw = True
117.1506 	EXP 	fixation_cross: autoDraw = False
117.1506 	EXP 	left_stim: autoDraw = False
117.1506 	EXP 	right_stim: autoDraw = False
118.1211 	EXP 	New trial (rep=5, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
118.1383 	EXP 	ITI: autoDraw = False
118.1383 	EXP 	fixation_cross: autoDraw = False
118.1383 	EXP 	left_stim: autoDraw = False
118.1383 	EXP 	right_stim: autoDraw = False
118.1383 	EXP 	ITI: autoDraw = False
118.1383 	EXP 	left_stim: text = ''
118.1383 	EXP 	right_stim: text = 'X'
118.1383 	EXP 	fixation_cross: autoDraw = True
118.1383 	EXP 	left_stim: autoDraw = True
118.1383 	EXP 	right_stim: autoDraw = True
118.6893 	DATA 	Keypress: m
119.1168 	EXP 	ITI: autoDraw = True
119.1497 	EXP 	fixation_cross: autoDraw = False
119.1497 	EXP 	left_stim: autoDraw = False
119.1497 	EXP 	right_stim: autoDraw = False
120.1037 	EXP 	New trial (rep=5, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
120.1209 	EXP 	ITI: autoDraw = False
120.1209 	EXP 	fixation_cross: autoDraw = False
120.1209 	EXP 	left_stim: autoDraw = False
120.1209 	EXP 	right_stim: autoDraw = False
120.1209 	EXP 	ITI: autoDraw = False
120.1209 	EXP 	left_stim: text = ''
120.1209 	EXP 	right_stim: text = 'O'
120.1209 	EXP 	fixation_cross: autoDraw = True
120.1209 	EXP 	left_stim: autoDraw = True
120.1209 	EXP 	right_stim: autoDraw = True
120.6548 	DATA 	Keypress: z
121.0997 	EXP 	ITI: autoDraw = True
121.1326 	EXP 	fixation_cross: autoDraw = False
121.1326 	EXP 	left_stim: autoDraw = False
121.1326 	EXP 	right_stim: autoDraw = False
122.1033 	EXP 	New trial (rep=5, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
122.1222 	EXP 	ITI: autoDraw = False
122.1222 	EXP 	fixation_cross: autoDraw = False
122.1222 	EXP 	left_stim: autoDraw = False
122.1222 	EXP 	right_stim: autoDraw = False
122.1222 	EXP 	ITI: autoDraw = False
122.1222 	EXP 	left_stim: text = 'O'
122.1222 	EXP 	right_stim: text = ''
122.1222 	EXP 	fixation_cross: autoDraw = True
122.1222 	EXP 	left_stim: autoDraw = True
122.1222 	EXP 	right_stim: autoDraw = True
122.7874 	DATA 	Keypress: z
123.1153 	EXP 	ITI: autoDraw = True
123.1316 	EXP 	fixation_cross: autoDraw = False
123.1316 	EXP 	left_stim: autoDraw = False
123.1316 	EXP 	right_stim: autoDraw = False
124.1025 	EXP 	New trial (rep=6, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
124.1193 	EXP 	ITI: autoDraw = False
124.1193 	EXP 	fixation_cross: autoDraw = False
