23.9495 	EXP 	Created left_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='left_stim', opacity=1.0, ori=0, pos=array([-0.5,  0. ]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
23.9576 	EXP 	Created right_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='right_stim', opacity=1.0, ori=0, pos=array([0.5, 0. ]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
23.9606 	EXP 	Created ITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ITI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
24.1386 	EXP 	text: autoDraw = True
38.9914 	EXP 	text: autoDraw = False
38.9914 	EXP 	image: autoDraw = True
40.9912 	EXP 	image: autoDraw = False
40.9912 	EXP 	image_2: autoDraw = True
42.9900 	EXP 	image_2: autoDraw = False
42.9900 	EXP 	image_3: autoDraw = True
45.0086 	EXP 	image_3: autoDraw = False
45.0086 	EXP 	image_4: autoDraw = True
46.9894 	EXP 	image_4: autoDraw = False
46.9894 	EXP 	text_2: autoDraw = True
67.0670 	EXP 	Imported simon_task_order.csv as conditions, 4 conditions, 2 params
67.0673 	EXP 	Created sequence: sequential, trialTypes=4, nReps=10, seed=None
67.0679 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
67.0849 	EXP 	text_2: autoDraw = False
67.0849 	EXP 	left_stim: text = 'X'
67.0849 	EXP 	right_stim: text = ''
67.0849 	EXP 	fixation_cross: autoDraw = True
67.0849 	EXP 	left_stim: autoDraw = True
67.0849 	EXP 	right_stim: autoDraw = True
68.0661 	EXP 	ITI: autoDraw = True
68.0987 	EXP 	fixation_cross: autoDraw = False
68.0987 	EXP 	left_stim: autoDraw = False
68.0987 	EXP 	right_stim: autoDraw = False
68.3532 	DATA 	Keypress: m
69.0697 	EXP 	New trial (rep=0, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
69.0872 	EXP 	ITI: autoDraw = False
69.0872 	EXP 	fixation_cross: autoDraw = False
69.0872 	EXP 	left_stim: autoDraw = False
69.0872 	EXP 	right_stim: autoDraw = False
69.0872 	EXP 	ITI: autoDraw = False
69.0872 	EXP 	left_stim: text = ''
69.0872 	EXP 	right_stim: text = 'X'
69.0872 	EXP 	fixation_cross: autoDraw = True
69.0872 	EXP 	left_stim: autoDraw = True
69.0872 	EXP 	right_stim: autoDraw = True
69.6536 	DATA 	Keypress: m
70.0810 	EXP 	ITI: autoDraw = True
70.0976 	EXP 	fixation_cross: autoDraw = False
70.0976 	EXP 	left_stim: autoDraw = False
70.0976 	EXP 	right_stim: autoDraw = False
71.0685 	EXP 	New trial (rep=0, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
71.0851 	EXP 	ITI: autoDraw = False
71.0851 	EXP 	fixation_cross: autoDraw = False
71.0851 	EXP 	left_stim: autoDraw = False
71.0851 	EXP 	right_stim: autoDraw = False
71.0851 	EXP 	ITI: autoDraw = False
71.0851 	EXP 	left_stim: text = ''
71.0851 	EXP 	right_stim: text = 'O'
71.0851 	EXP 	fixation_cross: autoDraw = True
71.0851 	EXP 	left_stim: autoDraw = True
71.0851 	EXP 	right_stim: autoDraw = True
71.5703 	DATA 	Keypress: z
72.0645 	EXP 	ITI: autoDraw = True
72.0976 	EXP 	fixation_cross: autoDraw = False
72.0976 	EXP 	left_stim: autoDraw = False
72.0976 	EXP 	right_stim: autoDraw = False
73.0674 	EXP 	New trial (rep=0, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
73.0847 	EXP 	ITI: autoDraw = False
73.0847 	EXP 	fixation_cross: autoDraw = False
73.0847 	EXP 	left_stim: autoDraw = False
73.0847 	EXP 	right_stim: autoDraw = False
73.0847 	EXP 	ITI: autoDraw = False
73.0847 	EXP 	left_stim: text = 'O'
73.0847 	EXP 	right_stim: text = ''
73.0847 	EXP 	fixation_cross: autoDraw = True
73.0847 	EXP 	left_stim: autoDraw = True
73.0847 	EXP 	right_stim: autoDraw = True
73.7530 	DATA 	Keypress: z
74.0639 	EXP 	ITI: autoDraw = True
74.0964 	EXP 	fixation_cross: autoDraw = False
74.0964 	EXP 	left_stim: autoDraw = False
74.0964 	EXP 	right_stim: autoDraw = False
75.0668 	EXP 	New trial (rep=1, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
75.0838 	EXP 	ITI: autoDraw = False
75.0838 	EXP 	fixation_cross: autoDraw = False
75.0838 	EXP 	left_stim: autoDraw = False
75.0838 	EXP 	right_stim: autoDraw = False
75.0838 	EXP 	ITI: autoDraw = False
75.0838 	EXP 	left_stim: text = 'X'
75.0838 	EXP 	right_stim: text = ''
75.0838 	EXP 	fixation_cross: autoDraw = True
75.0838 	EXP 	left_stim: autoDraw = True
75.0838 	EXP 	right_stim: autoDraw = True
75.7852 	DATA 	Keypress: m
76.0628 	EXP 	ITI: autoDraw = True
76.0955 	EXP 	fixation_cross: autoDraw = False
76.0955 	EXP 	left_stim: autoDraw = False
76.0955 	EXP 	right_stim: autoDraw = False
77.0488 	EXP 	New trial (rep=1, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
77.0666 	EXP 	ITI: autoDraw = False
77.0666 	EXP 	fixation_cross: autoDraw = False
77.0666 	EXP 	left_stim: autoDraw = False
77.0666 	EXP 	right_stim: autoDraw = False
77.0666 	EXP 	ITI: autoDraw = False
77.0666 	EXP 	left_stim: text = ''
77.0666 	EXP 	right_stim: text = 'X'
77.0666 	EXP 	fixation_cross: autoDraw = True
77.0666 	EXP 	left_stim: autoDraw = True
77.0666 	EXP 	right_stim: autoDraw = True
77.6013 	DATA 	Keypress: m
78.0454 	EXP 	ITI: autoDraw = True
78.0783 	EXP 	fixation_cross: autoDraw = False
78.0783 	EXP 	left_stim: autoDraw = False
78.0783 	EXP 	right_stim: autoDraw = False
79.0333 	EXP 	New trial (rep=1, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
79.0515 	EXP 	ITI: autoDraw = False
79.0515 	EXP 	fixation_cross: autoDraw = False
79.0515 	EXP 	left_stim: autoDraw = False
79.0515 	EXP 	right_stim: autoDraw = False
79.0515 	EXP 	ITI: autoDraw = False
79.0515 	EXP 	left_stim: text = ''
79.0515 	EXP 	right_stim: text = 'O'
79.0515 	EXP 	fixation_cross: autoDraw = True
79.0515 	EXP 	left_stim: autoDraw = True
79.0515 	EXP 	right_stim: autoDraw = True
79.5505 	DATA 	Keypress: z
80.0448 	EXP 	ITI: autoDraw = True
80.0607 	EXP 	fixation_cross: autoDraw = False
80.0607 	EXP 	left_stim: autoDraw = False
80.0607 	EXP 	right_stim: autoDraw = False
81.0315 	EXP 	New trial (rep=1, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
81.0486 	EXP 	ITI: autoDraw = False
81.0486 	EXP 	fixation_cross: autoDraw = False
81.0486 	EXP 	left_stim: autoDraw = False
81.0486 	EXP 	right_stim: autoDraw = False
81.0486 	EXP 	ITI: autoDraw = False
81.0486 	EXP 	left_stim: text = 'O'
81.0486 	EXP 	right_stim: text = ''
81.0486 	EXP 	fixation_cross: autoDraw = True
81.0486 	EXP 	left_stim: autoDraw = True
81.0486 	EXP 	right_stim: autoDraw = True
81.4998 	DATA 	Keypress: z
82.0275 	EXP 	ITI: autoDraw = True
82.0606 	EXP 	fixation_cross: autoDraw = False
82.0606 	EXP 	left_stim: autoDraw = False
82.0606 	EXP 	right_stim: autoDraw = False
